fecha,sku,tienda,cantidad_vendida
2024-09-01,HM000002,TIENDA002,1.25
2024-09-08,HM000002,TIENDA002,1.58
2024-09-15,HM000002,TIENDA002,0.59
2024-09-22,HM000002,TIENDA002,1.06
2024-09-29,HM000002,TIENDA002,2.56
2024-10-06,HM000002,TIENDA002,2.76
2024-10-13,HM000002,TIENDA002,2.06
2024-10-20,HM000002,TIENDA002,2.7
2024-10-27,HM000002,TIENDA002,2.41
2024-11-03,HM000002,TIENDA002,1.29
2024-11-10,HM000002,TIENDA002,0.76
2024-11-17,HM000002,TIENDA002,2.36
2024-11-24,HM000002,TIENDA002,0.42
2024-12-01,HM000002,TIENDA002,0.12
2024-12-08,HM000002,TIENDA002,1.27
2024-12-15,HM000002,TIENDA002,1.38
2024-12-22,HM000002,TIENDA002,1.42
2024-12-29,HM000002,TIENDA002,0.95
2024-01-07,HM000002,TIENDA003,0.57
2024-01-14,HM000002,TIENDA003,2.63
2024-01-21,HM000002,TIENDA003,1.21
2024-01-28,HM000002,TIENDA003,0.0
2024-02-04,HM000002,TIENDA003,2.22
2024-02-11,HM000002,TIENDA003,1.21
2024-02-18,HM000002,TIENDA003,0.66
2024-02-25,HM000002,TIENDA003,2.12
2024-03-03,HM000002,TIENDA003,1.9
2024-03-10,HM000002,TIENDA003,1.97
2024-03-17,HM000002,TIENDA003,1.6
2024-03-24,HM000002,TIENDA003,1.18
2024-03-31,HM000002,TIENDA003,1.14
2024-04-07,HM000002,TIENDA003,2.4
2024-04-14,HM000002,TIENDA003,0.31
2024-04-21,HM000002,TIENDA003,1.32
2024-04-28,HM000002,TIENDA003,1.98
2024-05-05,HM000002,TIENDA003,1.71
2024-05-12,HM000002,TIENDA003,1.39
2024-05-19,HM000002,TIENDA003,3.32
2024-05-26,HM000002,TIENDA003,2.97
2024-06-02,HM000002,TIENDA003,2.07
2024-06-09,HM000002,TIENDA003,1.22
2024-06-16,HM000002,TIENDA003,2.28
2024-06-23,HM000002,TIENDA003,0.56
2024-06-30,HM000002,TIENDA003,1.61
2024-07-07,HM000002,TIENDA003,1.11
2024-07-14,HM000002,TIENDA003,0.81
2024-07-21,HM000002,TIENDA003,1.12
2024-07-28,HM000002,TIENDA003,2.22
2024-08-04,HM000002,TIENDA003,2.47
2024-08-11,HM000002,TIENDA003,1.21
2024-08-18,HM000002,TIENDA003,3.37
2024-08-25,HM000002,TIENDA003,0.85
2024-09-01,HM000002,TIENDA003,2.12
2024-09-08,HM000002,TIENDA003,3.52
2024-09-15,HM000002,TIENDA003,0.0
2024-09-22,HM000002,TIENDA003,1.42
2024-09-29,HM000002,TIENDA003,1.13
2024-10-06,HM000002,TIENDA003,0.57
2024-10-13,HM000002,TIENDA003,2.34
2024-10-20,HM000002,TIENDA003,1.45
2024-10-27,HM000002,TIENDA003,1.69
2024-11-03,HM000002,TIENDA003,0.25
2024-11-10,HM000002,TIENDA003,1.18
2024-11-17,HM000002,TIENDA003,0.74
2024-11-24,HM000002,TIENDA003,0.64
2024-12-01,HM000002,TIENDA003,1.25
2024-12-08,HM000002,TIENDA003,1.63
2024-12-15,HM000002,TIENDA003,0.43
2024-12-22,HM000002,TIENDA003,2.98
2024-12-29,HM000002,TIENDA003,2.25
2024-01-07,HM000002,TIENDA004,1.55
2024-01-14,HM000002,TIENDA004,1.27
2024-01-21,HM000002,TIENDA004,1.24
2024-01-28,HM000002,TIENDA004,1.78
2024-02-04,HM000002,TIENDA004,2.07
2024-02-11,HM000002,TIENDA004,1.39
2024-02-18,HM000002,TIENDA004,1.74
2024-02-25,HM000002,TIENDA004,1.07
2024-03-03,HM000002,TIENDA004,1.44
2024-03-10,HM000002,TIENDA004,1.4
2024-03-17,HM000002,TIENDA004,3.4
2024-03-24,HM000002,TIENDA004,0.58
2024-03-31,HM000002,TIENDA004,1.67
2024-04-07,HM000002,TIENDA004,0.0
2024-04-14,HM000002,TIENDA004,2.71
2024-04-21,HM000002,TIENDA004,0.44
2024-04-28,HM000002,TIENDA004,0.36
2024-05-05,HM000002,TIENDA004,0.1
2024-05-12,HM000002,TIENDA004,2.11
2024-05-19,HM000002,TIENDA004,0.7
2024-05-26,HM000002,TIENDA004,1.17
2024-06-02,HM000002,TIENDA004,2.8
2024-06-09,HM000002,TIENDA004,2.32
2024-06-16,HM000002,TIENDA004,0.41
2024-06-23,HM000002,TIENDA004,1.41
2024-06-30,HM000002,TIENDA004,2.2
2024-07-07,HM000002,TIENDA004,1.88
2024-07-14,HM000002,TIENDA004,1.36
2024-07-21,HM000002,TIENDA004,1.55
2024-07-28,HM000002,TIENDA004,2.36
2024-08-04,HM000002,TIENDA004,1.91
2024-08-11,HM000002,TIENDA004,0.92
2024-08-18,HM000002,TIENDA004,0.96
2024-08-25,HM000002,TIENDA004,1.49
2024-09-01,HM000002,TIENDA004,1.71
2024-09-08,HM000002,TIENDA004,1.85
2024-09-15,HM000002,TIENDA004,3.22
2024-09-22,HM000002,TIENDA004,1.57
2024-09-29,HM000002,TIENDA004,1.07
2024-10-06,HM000002,TIENDA004,3.35
2024-10-13,HM000002,TIENDA004,2.29
2024-10-20,HM000002,TIENDA004,0.83
2024-10-27,HM000002,TIENDA004,1.65
2024-11-03,HM000002,TIENDA004,1.99
2024-11-10,HM000002,TIENDA004,0.58
2024-11-17,HM000002,TIENDA004,1.24
2024-11-24,HM000002,TIENDA004,2.07
2024-12-01,HM000002,TIENDA004,1.19
2024-12-08,HM000002,TIENDA004,1.81
2024-12-15,HM000002,TIENDA004,0.62
2024-12-22,HM000002,TIENDA004,0.9
2024-12-29,HM000002,TIENDA004,1.61
2024-01-07,HM000002,TIENDA005,0.0
2024-01-14,HM000002,TIENDA005,1.89
2024-01-21,HM000002,TIENDA005,1.14
2024-01-28,HM000002,TIENDA005,1.32
2024-02-04,HM000002,TIENDA005,1.93
2024-02-11,HM000002,TIENDA005,2.23
2024-02-18,HM000002,TIENDA005,2.29
2024-02-25,HM000002,TIENDA005,1.18
2024-03-03,HM000002,TIENDA005,1.44
2024-03-10,HM000002,TIENDA005,1.29
2024-03-17,HM000002,TIENDA005,1.0
2024-03-24,HM000002,TIENDA005,2.05
2024-03-31,HM000002,TIENDA005,1.97
2024-04-07,HM000002,TIENDA005,0.31
2024-04-14,HM000002,TIENDA005,1.93
2024-04-21,HM000002,TIENDA005,1.45
2024-04-28,HM000002,TIENDA005,1.84
2024-05-05,HM000002,TIENDA005,2.42
2024-05-12,HM000002,TIENDA005,1.45
2024-05-19,HM000002,TIENDA005,1.63
2024-05-26,HM000002,TIENDA005,1.09
2024-06-02,HM000002,TIENDA005,2.39
2024-06-09,HM000002,TIENDA005,1.49
2024-06-16,HM000002,TIENDA005,2.31
2024-06-23,HM000002,TIENDA005,1.39
2024-06-30,HM000002,TIENDA005,1.14
2024-07-07,HM000002,TIENDA005,1.73
2024-07-14,HM000002,TIENDA005,1.96
2024-07-21,HM000002,TIENDA005,1.49
2024-07-28,HM000002,TIENDA005,0.79
2024-08-04,HM000002,TIENDA005,2.35
2024-08-11,HM000002,TIENDA005,1.26
2024-08-18,HM000002,TIENDA005,2.22
2024-08-25,HM000002,TIENDA005,0.96
2024-09-01,HM000002,TIENDA005,1.42
2024-09-08,HM000002,TIENDA005,1.11
2024-09-15,HM000002,TIENDA005,1.43
2024-09-22,HM000002,TIENDA005,0.89
2024-09-29,HM000002,TIENDA005,0.89
2024-10-06,HM000002,TIENDA005,1.33
2024-10-13,HM000002,TIENDA005,1.87
2024-10-20,HM000002,TIENDA005,1.74
2024-10-27,HM000002,TIENDA005,2.37
2024-11-03,HM000002,TIENDA005,2.2
2024-11-10,HM000002,TIENDA005,0.33
2024-11-17,HM000002,TIENDA005,2.56
2024-11-24,HM000002,TIENDA005,2.11
2024-12-01,HM000002,TIENDA005,2.57
2024-12-08,HM000002,TIENDA005,2.04
2024-12-15,HM000002,TIENDA005,1.7
2024-12-22,HM000002,TIENDA005,1.95
2024-12-29,HM000002,TIENDA005,2.38
2024-01-07,HM000002,TIENDA006,2.17
2024-01-14,HM000002,TIENDA006,2.23
2024-01-21,HM000002,TIENDA006,1.36
2024-01-28,HM000002,TIENDA006,1.99
2024-02-04,HM000002,TIENDA006,1.72
2024-02-11,HM000002,TIENDA006,2.06
2024-02-18,HM000002,TIENDA006,0.7
2024-02-25,HM000002,TIENDA006,1.43
2024-03-03,HM000002,TIENDA006,1.75
2024-03-10,HM000002,TIENDA006,0.56
2024-03-17,HM000002,TIENDA006,2.59
2024-03-24,HM000002,TIENDA006,2.21
2024-03-31,HM000002,TIENDA006,2.61
2024-04-07,HM000002,TIENDA006,1.31
2024-04-14,HM000002,TIENDA006,0.62
2024-04-21,HM000002,TIENDA006,0.32
2024-04-28,HM000002,TIENDA006,0.0
2024-05-05,HM000002,TIENDA006,2.5
2024-05-12,HM000002,TIENDA006,1.88
2024-05-19,HM000002,TIENDA006,0.29
2024-05-26,HM000002,TIENDA006,1.82
2024-06-02,HM000002,TIENDA006,1.58
2024-06-09,HM000002,TIENDA006,0.0
2024-06-16,HM000002,TIENDA006,1.21
2024-06-23,HM000002,TIENDA006,0.75
2024-06-30,HM000002,TIENDA006,2.17
2024-07-07,HM000002,TIENDA006,1.74
2024-07-14,HM000002,TIENDA006,1.5
2024-07-21,HM000002,TIENDA006,2.33
2024-07-28,HM000002,TIENDA006,2.44
2024-08-04,HM000002,TIENDA006,1.03
2024-08-11,HM000002,TIENDA006,1.58
2024-08-18,HM000002,TIENDA006,2.13
2024-08-25,HM000002,TIENDA006,1.05
2024-09-01,HM000002,TIENDA006,1.87
2024-09-08,HM000002,TIENDA006,1.23
2024-09-15,HM000002,TIENDA006,1.5
2024-09-22,HM000002,TIENDA006,1.26
2024-09-29,HM000002,TIENDA006,2.41
2024-10-06,HM000002,TIENDA006,2.24
2024-10-13,HM000002,TIENDA006,1.48
2024-10-20,HM000002,TIENDA006,0.92
2024-10-27,HM000002,TIENDA006,1.68
2024-11-03,HM000002,TIENDA006,2.49
2024-11-10,HM000002,TIENDA006,2.45
2024-11-17,HM000002,TIENDA006,1.5
2024-11-24,HM000002,TIENDA006,2.67
2024-12-01,HM000002,TIENDA006,2.35
2024-12-08,HM000002,TIENDA006,2.14
2024-12-15,HM000002,TIENDA006,1.63
2024-12-22,HM000002,TIENDA006,0.57
2024-12-29,HM000002,TIENDA006,0.18
2024-01-07,HM000002,TIENDA007,3.31
2024-01-14,HM000002,TIENDA007,1.81
2024-01-21,HM000002,TIENDA007,0.42
2024-01-28,HM000002,TIENDA007,1.84
2024-02-04,HM000002,TIENDA007,1.81
2024-02-11,HM000002,TIENDA007,2.09
2024-02-18,HM000002,TIENDA007,1.38
2024-02-25,HM000002,TIENDA007,1.58
2024-03-03,HM000002,TIENDA007,1.22
2024-03-10,HM000002,TIENDA007,1.0
2024-03-17,HM000002,TIENDA007,0.91
2024-03-24,HM000002,TIENDA007,1.23
2024-03-31,HM000002,TIENDA007,3.56
2024-04-07,HM000002,TIENDA007,1.35
2024-04-14,HM000002,TIENDA007,0.52
2024-04-21,HM000002,TIENDA007,1.26
2024-04-28,HM000002,TIENDA007,1.66
2024-05-05,HM000002,TIENDA007,0.16
2024-05-12,HM000002,TIENDA007,3.18
2024-05-19,HM000002,TIENDA007,3.16
2024-05-26,HM000002,TIENDA007,2.64
2024-06-02,HM000002,TIENDA007,2.31
2024-06-09,HM000002,TIENDA007,1.77
2024-06-16,HM000002,TIENDA007,0.71
2024-06-23,HM000002,TIENDA007,0.48
2024-06-30,HM000002,TIENDA007,0.84
2024-07-07,HM000002,TIENDA007,1.85
2024-07-14,HM000002,TIENDA007,1.71
2024-07-21,HM000002,TIENDA007,1.92
2024-07-28,HM000002,TIENDA007,1.92
2024-08-04,HM000002,TIENDA007,0.91
2024-08-11,HM000002,TIENDA007,0.0
2024-08-18,HM000002,TIENDA007,2.35
2024-08-25,HM000002,TIENDA007,2.63
2024-09-01,HM000002,TIENDA007,2.01
2024-09-08,HM000002,TIENDA007,1.82
2024-09-15,HM000002,TIENDA007,0.34
2024-09-22,HM000002,TIENDA007,1.53
2024-09-29,HM000002,TIENDA007,0.98
2024-10-06,HM000002,TIENDA007,1.43
2024-10-13,HM000002,TIENDA007,0.78
2024-10-20,HM000002,TIENDA007,2.41
2024-10-27,HM000002,TIENDA007,1.0
2024-11-03,HM000002,TIENDA007,1.64
2024-11-10,HM000002,TIENDA007,2.69
2024-11-17,HM000002,TIENDA007,1.95
2024-11-24,HM000002,TIENDA007,2.73
2024-12-01,HM000002,TIENDA007,1.74
2024-12-08,HM000002,TIENDA007,2.19
2024-12-15,HM000002,TIENDA007,1.0
2024-12-22,HM000002,TIENDA007,1.46
2024-12-29,HM000002,TIENDA007,1.92
2024-01-07,HM000002,TIENDA008,0.87
2024-01-14,HM000002,TIENDA008,2.07
2024-01-21,HM000002,TIENDA008,1.43
2024-01-28,HM000002,TIENDA008,1.61
2024-02-04,HM000002,TIENDA008,1.05
2024-02-11,HM000002,TIENDA008,1.0
2024-02-18,HM000002,TIENDA008,1.49
2024-02-25,HM000002,TIENDA008,0.89
2024-03-03,HM000002,TIENDA008,2.06
2024-03-10,HM000002,TIENDA008,1.84
2024-03-17,HM000002,TIENDA008,0.0
2024-03-24,HM000002,TIENDA008,2.04
2024-03-31,HM000002,TIENDA008,0.0
2024-04-07,HM000002,TIENDA008,1.21
2024-04-14,HM000002,TIENDA008,3.34
2024-04-21,HM000002,TIENDA008,0.24
2024-04-28,HM000002,TIENDA008,0.24
2024-05-05,HM000002,TIENDA008,2.83
2024-05-12,HM000002,TIENDA008,0.38
2024-05-19,HM000002,TIENDA008,1.3
2024-05-26,HM000002,TIENDA008,2.07
2024-06-02,HM000002,TIENDA008,0.5
2024-06-09,HM000002,TIENDA008,2.61
2024-06-16,HM000002,TIENDA008,2.29
2024-06-23,HM000002,TIENDA008,2.31
2024-06-30,HM000002,TIENDA008,1.28
2024-07-07,HM000002,TIENDA008,0.68
2024-07-14,HM000002,TIENDA008,1.56
2024-07-21,HM000002,TIENDA008,0.24
2024-07-28,HM000002,TIENDA008,2.15
2024-08-04,HM000002,TIENDA008,1.26
2024-08-11,HM000002,TIENDA008,0.91
2024-08-18,HM000002,TIENDA008,1.22
2024-08-25,HM000002,TIENDA008,1.21
2024-09-01,HM000002,TIENDA008,1.42
2024-09-08,HM000002,TIENDA008,0.99
2024-09-15,HM000002,TIENDA008,0.0
2024-09-22,HM000002,TIENDA008,2.28
2024-09-29,HM000002,TIENDA008,2.2
2024-10-06,HM000002,TIENDA008,0.84
2024-10-13,HM000002,TIENDA008,1.51
2024-10-20,HM000002,TIENDA008,0.71
2024-10-27,HM000002,TIENDA008,1.15
2024-11-03,HM000002,TIENDA008,0.0
2024-11-10,HM000002,TIENDA008,1.92
2024-11-17,HM000002,TIENDA008,0.19
2024-11-24,HM000002,TIENDA008,2.17
2024-12-01,HM000002,TIENDA008,1.44
2024-12-08,HM000002,TIENDA008,0.47
2024-12-15,HM000002,TIENDA008,0.14
2024-12-22,HM000002,TIENDA008,2.03
2024-12-29,HM000002,TIENDA008,1.6
2024-01-07,HM000002,TIENDA009,3.85
2024-01-14,HM000002,TIENDA009,1.83
2024-01-21,HM000002,TIENDA009,0.92
2024-01-28,HM000002,TIENDA009,1.37
2024-02-04,HM000002,TIENDA009,0.89
2024-02-11,HM000002,TIENDA009,2.36
2024-02-18,HM000002,TIENDA009,0.52
2024-02-25,HM000002,TIENDA009,0.5
2024-03-03,HM000002,TIENDA009,0.96
2024-03-10,HM000002,TIENDA009,1.29
2024-03-17,HM000002,TIENDA009,0.83
2024-03-24,HM000002,TIENDA009,1.77
2024-03-31,HM000002,TIENDA009,2.4
2024-04-07,HM000002,TIENDA009,1.29
2024-04-14,HM000002,TIENDA009,0.19
2024-04-21,HM000002,TIENDA009,1.26
2024-04-28,HM000002,TIENDA009,2.08
2024-05-05,HM000002,TIENDA009,1.04
2024-05-12,HM000002,TIENDA009,2.33
2024-05-19,HM000002,TIENDA009,1.18
2024-05-26,HM000002,TIENDA009,2.83
2024-06-02,HM000002,TIENDA009,0.71
2024-06-09,HM000002,TIENDA009,0.34
2024-06-16,HM000002,TIENDA009,2.35
2024-06-23,HM000002,TIENDA009,2.21
2024-06-30,HM000002,TIENDA009,0.76
2024-07-07,HM000002,TIENDA009,2.52
2024-07-14,HM000002,TIENDA009,1.54
2024-07-21,HM000002,TIENDA009,2.15
2024-07-28,HM000002,TIENDA009,1.97
2024-08-04,HM000002,TIENDA009,2.29
2024-08-11,HM000002,TIENDA009,0.51
2024-08-18,HM000002,TIENDA009,0.59
2024-08-25,HM000002,TIENDA009,0.76
2024-09-01,HM000002,TIENDA009,2.01
2024-09-08,HM000002,TIENDA009,2.98
2024-09-15,HM000002,TIENDA009,3.14
2024-09-22,HM000002,TIENDA009,2.07
2024-09-29,HM000002,TIENDA009,3.07
2024-10-06,HM000002,TIENDA009,0.96
2024-10-13,HM000002,TIENDA009,1.47
2024-10-20,HM000002,TIENDA009,0.0
2024-10-27,HM000002,TIENDA009,0.98
2024-11-03,HM000002,TIENDA009,2.45
2024-11-10,HM000002,TIENDA009,1.83
2024-11-17,HM000002,TIENDA009,2.25
2024-11-24,HM000002,TIENDA009,2.31
2024-12-01,HM000002,TIENDA009,2.39
2024-12-08,HM000002,TIENDA009,0.92
2024-12-15,HM000002,TIENDA009,0.35
2024-12-22,HM000002,TIENDA009,0.97
2024-12-29,HM000002,TIENDA009,1.94
2024-01-07,HM000002,TIENDA010,1.68
2024-01-14,HM000002,TIENDA010,0.79
2024-01-21,HM000002,TIENDA010,1.26
2024-01-28,HM000002,TIENDA010,1.73
2024-02-04,HM000002,TIENDA010,1.82
2024-02-11,HM000002,TIENDA010,1.78
2024-02-18,HM000002,TIENDA010,0.09
2024-02-25,HM000002,TIENDA010,1.86
2024-03-03,HM000002,TIENDA010,1.74
2024-03-10,HM000002,TIENDA010,0.32
2024-03-17,HM000002,TIENDA010,0.68
2024-03-24,HM000002,TIENDA010,1.93
2024-03-31,HM000002,TIENDA010,0.7
2024-04-07,HM000002,TIENDA010,1.85
2024-04-14,HM000002,TIENDA010,1.67
2024-04-21,HM000002,TIENDA010,1.02
2024-04-28,HM000002,TIENDA010,2.65
2024-05-05,HM000002,TIENDA010,3.47
2024-05-12,HM000002,TIENDA010,1.76
2024-05-19,HM000002,TIENDA010,1.67
2024-05-26,HM000002,TIENDA010,1.82
2024-06-02,HM000002,TIENDA010,1.61
2024-06-09,HM000002,TIENDA010,0.64
2024-06-16,HM000002,TIENDA010,0.71
2024-06-23,HM000002,TIENDA010,2.1
2024-06-30,HM000002,TIENDA010,2.81
2024-07-07,HM000002,TIENDA010,2.87
2024-07-14,HM000002,TIENDA010,2.18
2024-07-21,HM000002,TIENDA010,1.36
2024-07-28,HM000002,TIENDA010,0.0
2024-08-04,HM000002,TIENDA010,0.67
2024-08-11,HM000002,TIENDA010,1.91
2024-08-18,HM000002,TIENDA010,1.65
2024-08-25,HM000002,TIENDA010,1.32
2024-09-01,HM000002,TIENDA010,1.4
2024-09-08,HM000002,TIENDA010,2.31
2024-09-15,HM000002,TIENDA010,1.02
2024-09-22,HM000002,TIENDA010,2.24
2024-09-29,HM000002,TIENDA010,2.45
2024-10-06,HM000002,TIENDA010,1.35
2024-10-13,HM000002,TIENDA010,0.27
2024-10-20,HM000002,TIENDA010,2.1
2024-10-27,HM000002,TIENDA010,2.63
2024-11-03,HM000002,TIENDA010,1.21
2024-11-10,HM000002,TIENDA010,0.66
2024-11-17,HM000002,TIENDA010,0.81
2024-11-24,HM000002,TIENDA010,1.04
2024-12-01,HM000002,TIENDA010,2.18
2024-12-08,HM000002,TIENDA010,0.19
2024-12-15,HM000002,TIENDA010,1.4
2024-12-22,HM000002,TIENDA010,1.07
2024-12-29,HM000002,TIENDA010,2.33
2024-01-07,HM000003,TIENDA001,2.48
2024-01-14,HM000003,TIENDA001,2.74
2024-01-21,HM000003,TIENDA001,1.14
2024-01-28,HM000003,TIENDA001,0.0
2024-02-04,HM000003,TIENDA001,0.0
2024-02-11,HM000003,TIENDA001,3.38
2024-02-18,HM000003,TIENDA001,0.95
2024-02-25,HM000003,TIENDA001,1.87
2024-03-03,HM000003,TIENDA001,3.56
2024-03-10,HM000003,TIENDA001,1.77
2024-03-17,HM000003,TIENDA001,1.23
2024-03-24,HM000003,TIENDA001,0.0
2024-03-31,HM000003,TIENDA001,2.23
2024-04-07,HM000003,TIENDA001,0.65
2024-04-14,HM000003,TIENDA001,2.57
2024-04-21,HM000003,TIENDA001,0.36
2024-04-28,HM000003,TIENDA001,0.0
2024-05-05,HM000003,TIENDA001,0.0
2024-05-12,HM000003,TIENDA001,4.19
2024-05-19,HM000003,TIENDA001,2.93
2024-05-26,HM000003,TIENDA001,1.41
2024-06-02,HM000003,TIENDA001,2.33
2024-06-09,HM000003,TIENDA001,0.78
2024-06-16,HM000003,TIENDA001,2.53
2024-06-23,HM000003,TIENDA001,3.51
2024-06-30,HM000003,TIENDA001,0.94
2024-07-07,HM000003,TIENDA001,2.43
2024-07-14,HM000003,TIENDA001,4.33
2024-07-21,HM000003,TIENDA001,0.0
2024-07-28,HM000003,TIENDA001,3.1
2024-08-04,HM000003,TIENDA001,0.83
2024-08-11,HM000003,TIENDA001,4.17
2024-08-18,HM000003,TIENDA001,2.54
2024-08-25,HM000003,TIENDA001,2.52
2024-09-01,HM000003,TIENDA001,3.85
2024-09-08,HM000003,TIENDA001,2.86
2024-09-15,HM000003,TIENDA001,1.28
2024-09-22,HM000003,TIENDA001,2.31
2024-09-29,HM000003,TIENDA001,0.0
2024-10-06,HM000003,TIENDA001,3.02
2024-10-13,HM000003,TIENDA001,0.07
2024-10-20,HM000003,TIENDA001,1.72
2024-10-27,HM000003,TIENDA001,2.03
2024-11-03,HM000003,TIENDA001,0.47
2024-11-10,HM000003,TIENDA001,2.56
2024-11-17,HM000003,TIENDA001,1.48
2024-11-24,HM000003,TIENDA001,0.0
2024-12-01,HM000003,TIENDA001,0.24
2024-12-08,HM000003,TIENDA001,1.36
2024-12-15,HM000003,TIENDA001,1.0
2024-12-22,HM000003,TIENDA001,1.26
2024-12-29,HM000003,TIENDA001,0.9
2024-01-07,HM000003,TIENDA002,1.02
2024-01-14,HM000003,TIENDA002,1.88
2024-01-21,HM000003,TIENDA002,0.76
2024-01-28,HM000003,TIENDA002,1.96
2024-02-04,HM000003,TIENDA002,1.27
2024-02-11,HM000003,TIENDA002,0.0
2024-02-18,HM000003,TIENDA002,2.21
2024-02-25,HM000003,TIENDA002,1.83
2024-03-03,HM000003,TIENDA002,1.35
2024-03-10,HM000003,TIENDA002,2.76
2024-03-17,HM000003,TIENDA002,1.02
2024-03-24,HM000003,TIENDA002,0.56
2024-03-31,HM000003,TIENDA002,1.44
2024-04-07,HM000003,TIENDA002,1.27
2024-04-14,HM000003,TIENDA002,0.91
2024-04-21,HM000003,TIENDA002,3.05
2024-04-28,HM000003,TIENDA002,1.59
2024-05-05,HM000003,TIENDA002,0.0
2024-05-12,HM000003,TIENDA002,0.53
2024-05-19,HM000003,TIENDA002,3.14
2024-05-26,HM000003,TIENDA002,2.04
2024-06-02,HM000003,TIENDA002,2.37
2024-06-09,HM000003,TIENDA002,1.54
2024-06-16,HM000003,TIENDA002,1.08
2024-06-23,HM000003,TIENDA002,3.93
2024-06-30,HM000003,TIENDA002,0.55
2024-07-07,HM000003,TIENDA002,1.56
2024-07-14,HM000003,TIENDA002,2.24
2024-07-21,HM000003,TIENDA002,0.95
2024-07-28,HM000003,TIENDA002,1.27
2024-08-04,HM000003,TIENDA002,2.53
2024-08-11,HM000003,TIENDA002,0.47
2024-08-18,HM000003,TIENDA002,0.42
2024-08-25,HM000003,TIENDA002,1.05
2024-09-01,HM000003,TIENDA002,1.65
2024-09-08,HM000003,TIENDA002,0.0
2024-09-15,HM000003,TIENDA002,0.39
2024-09-22,HM000003,TIENDA002,1.67
2024-09-29,HM000003,TIENDA002,2.36
2024-10-06,HM000003,TIENDA002,2.37
2024-10-13,HM000003,TIENDA002,2.12
2024-10-20,HM000003,TIENDA002,1.88
2024-10-27,HM000003,TIENDA002,3.03
2024-11-03,HM000003,TIENDA002,2.25
2024-11-10,HM000003,TIENDA002,0.14
2024-11-17,HM000003,TIENDA002,1.81
2024-11-24,HM000003,TIENDA002,2.22
2024-12-01,HM000003,TIENDA002,1.28
2024-12-08,HM000003,TIENDA002,0.15
2024-12-15,HM000003,TIENDA002,0.5
2024-12-22,HM000003,TIENDA002,1.41
2024-12-29,HM000003,TIENDA002,1.93
2024-01-07,HM000003,TIENDA003,2.53
2024-01-14,HM000003,TIENDA003,3.32
2024-01-21,HM000003,TIENDA003,1.81
2024-01-28,HM000003,TIENDA003,3.2
2024-02-04,HM000003,TIENDA003,1.2
2024-02-11,HM000003,TIENDA003,0.48
2024-02-18,HM000003,TIENDA003,2.17
2024-02-25,HM000003,TIENDA003,2.0
2024-03-03,HM000003,TIENDA003,0.0
2024-03-10,HM000003,TIENDA003,1.08
2024-03-17,HM000003,TIENDA003,0.0
2024-03-24,HM000003,TIENDA003,1.81
2024-03-31,HM000003,TIENDA003,0.0
2024-04-07,HM000003,TIENDA003,0.0
2024-04-14,HM000003,TIENDA003,3.82
2024-04-21,HM000003,TIENDA003,2.68
2024-04-28,HM000003,TIENDA003,2.25
2024-05-05,HM000003,TIENDA003,1.56
2024-05-12,HM000003,TIENDA003,1.36
2024-05-19,HM000003,TIENDA003,1.37
2024-05-26,HM000003,TIENDA003,0.88
2024-06-02,HM000003,TIENDA003,1.06
2024-06-09,HM000003,TIENDA003,2.63
2024-06-16,HM000003,TIENDA003,2.26
2024-06-23,HM000003,TIENDA003,0.26
2024-06-30,HM000003,TIENDA003,3.25
2024-07-07,HM000003,TIENDA003,0.9
2024-07-14,HM000003,TIENDA003,1.47
2024-07-21,HM000003,TIENDA003,1.04
2024-07-28,HM000003,TIENDA003,2.75
2024-08-04,HM000003,TIENDA003,3.87
2024-08-11,HM000003,TIENDA003,0.57
2024-08-18,HM000003,TIENDA003,1.97
2024-08-25,HM000003,TIENDA003,0.96
2024-09-01,HM000003,TIENDA003,1.32
2024-09-08,HM000003,TIENDA003,0.56
2024-09-15,HM000003,TIENDA003,2.67
2024-09-22,HM000003,TIENDA003,1.99
2024-09-29,HM000003,TIENDA003,2.6
2024-10-06,HM000003,TIENDA003,1.3
2024-10-13,HM000003,TIENDA003,1.39
2024-10-20,HM000003,TIENDA003,2.81
2024-10-27,HM000003,TIENDA003,0.78
2024-11-03,HM000003,TIENDA003,2.86
2024-11-10,HM000003,TIENDA003,0.0
2024-11-17,HM000003,TIENDA003,2.1
2024-11-24,HM000003,TIENDA003,3.05
2024-12-01,HM000003,TIENDA003,1.53
2024-12-08,HM000003,TIENDA003,0.12
2024-12-15,HM000003,TIENDA003,1.74
2024-12-22,HM000003,TIENDA003,3.23
2024-12-29,HM000003,TIENDA003,0.29
2024-01-07,HM000003,TIENDA004,2.6
2024-01-14,HM000003,TIENDA004,2.1
2024-01-21,HM000003,TIENDA004,2.28
2024-01-28,HM000003,TIENDA004,1.83
2024-02-04,HM000003,TIENDA004,0.0
2024-02-11,HM000003,TIENDA004,3.05
2024-02-18,HM000003,TIENDA004,3.21
2024-02-25,HM000003,TIENDA004,0.93
2024-03-03,HM000003,TIENDA004,3.17
2024-03-10,HM000003,TIENDA004,2.21
2024-03-17,HM000003,TIENDA004,1.98
2024-03-24,HM000003,TIENDA004,3.31
2024-03-31,HM000003,TIENDA004,2.03
2024-04-07,HM000003,TIENDA004,1.57
2024-04-14,HM000003,TIENDA004,2.37
2024-04-21,HM000003,TIENDA004,3.78
2024-04-28,HM000003,TIENDA004,3.5
