sku,tienda,fecha_predicha,semana_a_futuro,prediccion_ARIMA
HM000007,TIENDA010,2025-02-02,6,1.44
HM000007,TIENDA010,2025-02-09,7,1.44
HM000007,TIENDA010,2025-02-16,8,1.44
HM000008,TIENDA001,2024-12-29,1,1.57
HM000008,TIENDA001,2025-01-05,2,1.6
HM000008,TIENDA001,2025-01-12,3,1.6
HM000008,TIENDA001,2025-01-19,4,1.6
HM000008,TIENDA001,2025-01-26,5,1.6
HM000008,TIENDA001,2025-02-02,6,1.6
HM000008,TIENDA001,2025-02-09,7,1.6
HM000008,TIENDA001,2025-02-16,8,1.6
HM000008,TIENDA002,2024-12-29,1,1.96
HM000008,TIENDA002,2025-01-05,2,1.98
HM000008,TIENDA002,2025-01-12,3,1.97
HM000008,TIENDA002,2025-01-19,4,1.97
HM000008,TIENDA002,2025-01-26,5,1.97
HM000008,TIENDA002,2025-02-02,6,1.97
HM000008,TIENDA002,2025-02-09,7,1.97
HM000008,TIENDA002,2025-02-16,8,1.97
HM000008,TIENDA003,2024-12-29,1,1.2
HM000008,TIENDA003,2025-01-05,2,1.3
HM000008,TIENDA003,2025-01-12,3,1.31
HM000008,TIENDA003,2025-01-19,4,1.32
HM000008,TIENDA003,2025-01-26,5,1.32
HM000008,TIENDA003,2025-02-02,6,1.32
HM000008,TIENDA003,2025-02-09,7,1.32
HM000008,TIENDA003,2025-02-16,8,1.32
HM000008,TIENDA004,2024-12-29,1,1.9
HM000008,TIENDA004,2025-01-05,2,1.76
HM000008,TIENDA004,2025-01-12,3,1.74
HM000008,TIENDA004,2025-01-19,4,1.74
HM000008,TIENDA004,2025-01-26,5,1.74
HM000008,TIENDA004,2025-02-02,6,1.74
HM000008,TIENDA004,2025-02-09,7,1.74
HM000008,TIENDA004,2025-02-16,8,1.74
HM000008,TIENDA005,2024-12-29,1,1.61
HM000008,TIENDA005,2025-01-05,2,1.58
HM000008,TIENDA005,2025-01-12,3,1.58
HM000008,TIENDA005,2025-01-19,4,1.58
HM000008,TIENDA005,2025-01-26,5,1.58
HM000008,TIENDA005,2025-02-02,6,1.58
HM000008,TIENDA005,2025-02-09,7,1.58
HM000008,TIENDA005,2025-02-16,8,1.58
HM000008,TIENDA006,2024-12-29,1,1.39
HM000008,TIENDA006,2025-01-05,2,1.51
HM000008,TIENDA006,2025-01-12,3,1.5
HM000008,TIENDA006,2025-01-19,4,1.5
HM000008,TIENDA006,2025-01-26,5,1.5
HM000008,TIENDA006,2025-02-02,6,1.5
HM000008,TIENDA006,2025-02-09,7,1.5
HM000008,TIENDA006,2025-02-16,8,1.5
HM000008,TIENDA007,2024-12-29,1,1.44
HM000008,TIENDA007,2025-01-05,2,1.46
HM000008,TIENDA007,2025-01-12,3,1.46
HM000008,TIENDA007,2025-01-19,4,1.46
HM000008,TIENDA007,2025-01-26,5,1.46
HM000008,TIENDA007,2025-02-02,6,1.46
HM000008,TIENDA007,2025-02-09,7,1.46
HM000008,TIENDA007,2025-02-16,8,1.46
HM000008,TIENDA008,2024-12-29,1,1.8
HM000008,TIENDA008,2025-01-05,2,1.8
HM000008,TIENDA008,2025-01-12,3,1.8
HM000008,TIENDA008,2025-01-19,4,1.8
HM000008,TIENDA008,2025-01-26,5,1.8
HM000008,TIENDA008,2025-02-02,6,1.8
HM000008,TIENDA008,2025-02-09,7,1.8
HM000008,TIENDA008,2025-02-16,8,1.8
HM000008,TIENDA009,2024-12-29,1,1.64
HM000008,TIENDA009,2025-01-05,2,1.63
HM000008,TIENDA009,2025-01-12,3,1.63
HM000008,TIENDA009,2025-01-19,4,1.63
HM000008,TIENDA009,2025-01-26,5,1.63
HM000008,TIENDA009,2025-02-02,6,1.63
HM000008,TIENDA009,2025-02-09,7,1.63
HM000008,TIENDA009,2025-02-16,8,1.63
HM000008,TIENDA010,2024-12-29,1,1.93
HM000008,TIENDA010,2025-01-05,2,1.91
HM000008,TIENDA010,2025-01-12,3,1.91
HM000008,TIENDA010,2025-01-19,4,1.91
HM000008,TIENDA010,2025-01-26,5,1.91
HM000008,TIENDA010,2025-02-02,6,1.91
HM000008,TIENDA010,2025-02-09,7,1.91
HM000008,TIENDA010,2025-02-16,8,1.91
HM000009,TIENDA001,2024-12-29,1,1.42
HM000009,TIENDA001,2025-01-05,2,1.51
HM000009,TIENDA001,2025-01-12,3,1.5
HM000009,TIENDA001,2025-01-19,4,1.5
HM000009,TIENDA001,2025-01-26,5,1.5
HM000009,TIENDA001,2025-02-02,6,1.5
HM000009,TIENDA001,2025-02-09,7,1.5
HM000009,TIENDA001,2025-02-16,8,1.5
HM000009,TIENDA002,2024-12-29,1,1.32
HM000009,TIENDA002,2025-01-05,2,1.33
HM000009,TIENDA002,2025-01-12,3,1.33
HM000009,TIENDA002,2025-01-19,4,1.33
HM000009,TIENDA002,2025-01-26,5,1.33
HM000009,TIENDA002,2025-02-02,6,1.33
HM000009,TIENDA002,2025-02-09,7,1.33
HM000009,TIENDA002,2025-02-16,8,1.33
HM000009,TIENDA003,2024-12-29,1,1.79
HM000009,TIENDA003,2025-01-05,2,1.83
HM000009,TIENDA003,2025-01-12,3,1.84
HM000009,TIENDA003,2025-01-19,4,1.84
HM000009,TIENDA003,2025-01-26,5,1.84
HM000009,TIENDA003,2025-02-02,6,1.84
HM000009,TIENDA003,2025-02-09,7,1.84
HM000009,TIENDA003,2025-02-16,8,1.84
HM000009,TIENDA004,2024-12-29,1,1.97
HM000009,TIENDA004,2025-01-05,2,1.83
HM000009,TIENDA004,2025-01-12,3,1.81
HM000009,TIENDA004,2025-01-19,4,1.81
HM000009,TIENDA004,2025-01-26,5,1.81
HM000009,TIENDA004,2025-02-02,6,1.81
HM000009,TIENDA004,2025-02-09,7,1.81
HM000009,TIENDA004,2025-02-16,8,1.81
HM000009,TIENDA005,2024-12-29,1,2.0
HM000009,TIENDA005,2025-01-05,2,1.98
HM000009,TIENDA005,2025-01-12,3,1.98
HM000009,TIENDA005,2025-01-19,4,1.98
HM000009,TIENDA005,2025-01-26,5,1.98
HM000009,TIENDA005,2025-02-02,6,1.98
HM000009,TIENDA005,2025-02-09,7,1.98
HM000009,TIENDA005,2025-02-16,8,1.98
HM000009,TIENDA006,2024-12-29,1,1.52
HM000009,TIENDA006,2025-01-05,2,1.52
HM000009,TIENDA006,2025-01-12,3,1.52
HM000009,TIENDA006,2025-01-19,4,1.52
HM000009,TIENDA006,2025-01-26,5,1.52
HM000009,TIENDA006,2025-02-02,6,1.52
HM000009,TIENDA006,2025-02-09,7,1.52
HM000009,TIENDA006,2025-02-16,8,1.52
HM000009,TIENDA007,2024-12-29,1,1.65
HM000009,TIENDA007,2025-01-05,2,1.76
HM000009,TIENDA007,2025-01-12,3,1.74
HM000009,TIENDA007,2025-01-19,4,1.75
HM000009,TIENDA007,2025-01-26,5,1.74
HM000009,TIENDA007,2025-02-02,6,1.74
HM000009,TIENDA007,2025-02-09,7,1.74
HM000009,TIENDA007,2025-02-16,8,1.74
HM000009,TIENDA008,2024-12-29,1,1.66
HM000009,TIENDA008,2025-01-05,2,1.68
HM000009,TIENDA008,2025-01-12,3,1.69
HM000009,TIENDA008,2025-01-19,4,1.69
HM000009,TIENDA008,2025-01-26,5,1.69
HM000009,TIENDA008,2025-02-02,6,1.69
HM000009,TIENDA008,2025-02-09,7,1.69
HM000009,TIENDA008,2025-02-16,8,1.69
HM000009,TIENDA009,2024-12-29,1,2.39
HM000009,TIENDA009,2025-01-05,2,1.85
HM000009,TIENDA009,2025-01-12,3,1.69
HM000009,TIENDA009,2025-01-19,4,1.65
HM000009,TIENDA009,2025-01-26,5,1.64
HM000009,TIENDA009,2025-02-02,6,1.63
HM000009,TIENDA009,2025-02-09,7,1.63
HM000009,TIENDA009,2025-02-16,8,1.63
HM000009,TIENDA010,2024-12-29,1,1.54
HM000009,TIENDA010,2025-01-05,2,1.51
HM000009,TIENDA010,2025-01-12,3,1.51
HM000009,TIENDA010,2025-01-19,4,1.51
HM000009,TIENDA010,2025-01-26,5,1.51
HM000009,TIENDA010,2025-02-02,6,1.51
HM000009,TIENDA010,2025-02-09,7,1.51
HM000009,TIENDA010,2025-02-16,8,1.51
HM000010,TIENDA001,2024-12-29,1,1.7
HM000010,TIENDA001,2025-01-05,2,1.61
HM000010,TIENDA001,2025-01-12,3,1.62
HM000010,TIENDA001,2025-01-19,4,1.62
HM000010,TIENDA001,2025-01-26,5,1.62
HM000010,TIENDA001,2025-02-02,6,1.62
HM000010,TIENDA001,2025-02-09,7,1.62
HM000010,TIENDA001,2025-02-16,8,1.62
HM000010,TIENDA002,2024-12-29,1,1.57
HM000010,TIENDA002,2025-01-05,2,1.51
HM000010,TIENDA002,2025-01-12,3,1.52
HM000010,TIENDA002,2025-01-19,4,1.52
HM000010,TIENDA002,2025-01-26,5,1.52
HM000010,TIENDA002,2025-02-02,6,1.52
HM000010,TIENDA002,2025-02-09,7,1.52
HM000010,TIENDA002,2025-02-16,8,1.52
HM000010,TIENDA003,2024-12-29,1,1.52
HM000010,TIENDA003,2025-01-05,2,1.52
HM000010,TIENDA003,2025-01-12,3,1.52
HM000010,TIENDA003,2025-01-19,4,1.52
HM000010,TIENDA003,2025-01-26,5,1.52
HM000010,TIENDA003,2025-02-02,6,1.52
HM000010,TIENDA003,2025-02-09,7,1.52
HM000010,TIENDA003,2025-02-16,8,1.52
HM000010,TIENDA004,2024-12-29,1,1.13
HM000010,TIENDA004,2025-01-05,2,1.18
HM000010,TIENDA004,2025-01-12,3,1.17
HM000010,TIENDA004,2025-01-19,4,1.17
HM000010,TIENDA004,2025-01-26,5,1.17
HM000010,TIENDA004,2025-02-02,6,1.17
HM000010,TIENDA004,2025-02-09,7,1.17
HM000010,TIENDA004,2025-02-16,8,1.17
HM000010,TIENDA005,2024-12-29,1,2.07
HM000010,TIENDA005,2025-01-05,2,2.11
HM000010,TIENDA005,2025-01-12,3,2.09
HM000010,TIENDA005,2025-01-19,4,2.1
HM000010,TIENDA005,2025-01-26,5,2.09
HM000010,TIENDA005,2025-02-02,6,2.1
HM000010,TIENDA005,2025-02-09,7,2.09
HM000010,TIENDA005,2025-02-16,8,2.1
HM000010,TIENDA006,2024-12-29,1,1.5
HM000010,TIENDA006,2025-01-05,2,1.5
HM000010,TIENDA006,2025-01-12,3,1.5
HM000010,TIENDA006,2025-01-19,4,1.5
HM000010,TIENDA006,2025-01-26,5,1.5
HM000010,TIENDA006,2025-02-02,6,1.5
HM000010,TIENDA006,2025-02-09,7,1.5
HM000010,TIENDA006,2025-02-16,8,1.5
HM000010,TIENDA007,2024-12-29,1,1.92
HM000010,TIENDA007,2025-01-05,2,1.88
HM000010,TIENDA007,2025-01-12,3,1.89
HM000010,TIENDA007,2025-01-19,4,1.89
HM000010,TIENDA007,2025-01-26,5,1.89
HM000010,TIENDA007,2025-02-02,6,1.89
HM000010,TIENDA007,2025-02-09,7,1.89
HM000010,TIENDA007,2025-02-16,8,1.89
HM000010,TIENDA008,2024-12-29,1,1.29
HM000010,TIENDA008,2025-01-05,2,1.27
HM000010,TIENDA008,2025-01-12,3,1.27
HM000010,TIENDA008,2025-01-19,4,1.27
HM000010,TIENDA008,2025-01-26,5,1.27
HM000010,TIENDA008,2025-02-02,6,1.27
HM000010,TIENDA008,2025-02-09,7,1.27
HM000010,TIENDA008,2025-02-16,8,1.27
HM000010,TIENDA009,2024-12-29,1,1.15
HM000010,TIENDA009,2025-01-05,2,1.12
HM000010,TIENDA009,2025-01-12,3,1.12
HM000010,TIENDA009,2025-01-19,4,1.12
HM000010,TIENDA009,2025-01-26,5,1.12
HM000010,TIENDA009,2025-02-02,6,1.12
HM000010,TIENDA009,2025-02-09,7,1.12
HM000010,TIENDA009,2025-02-16,8,1.12
HM000010,TIENDA010,2024-12-29,1,1.8
HM000010,TIENDA010,2025-01-05,2,1.9
HM000010,TIENDA010,2025-01-12,3,1.89
HM000010,TIENDA010,2025-01-19,4,1.89
HM000010,TIENDA010,2025-01-26,5,1.89
HM000010,TIENDA010,2025-02-02,6,1.89
HM000010,TIENDA010,2025-02-09,7,1.89
HM000010,TIENDA010,2025-02-16,8,1.89
HM000011,TIENDA001,2024-12-29,1,1.75
HM000011,TIENDA001,2025-01-05,2,1.87
HM000011,TIENDA001,2025-01-12,3,1.85
HM000011,TIENDA001,2025-01-19,4,1.85
HM000011,TIENDA001,2025-01-26,5,1.85
HM000011,TIENDA001,2025-02-02,6,1.85
HM000011,TIENDA001,2025-02-09,7,1.85
HM000011,TIENDA001,2025-02-16,8,1.85
HM000011,TIENDA002,2024-12-29,1,1.34
HM000011,TIENDA002,2025-01-05,2,1.55
HM000011,TIENDA002,2025-01-12,3,1.49
HM000011,TIENDA002,2025-01-19,4,1.51
HM000011,TIENDA002,2025-01-26,5,1.51
HM000011,TIENDA002,2025-02-02,6,1.51
HM000011,TIENDA002,2025-02-09,7,1.51
HM000011,TIENDA002,2025-02-16,8,1.51
HM000011,TIENDA003,2024-12-29,1,1.89
HM000011,TIENDA003,2025-01-05,2,1.89
HM000011,TIENDA003,2025-01-12,3,1.89
HM000011,TIENDA003,2025-01-19,4,1.89
HM000011,TIENDA003,2025-01-26,5,1.89
HM000011,TIENDA003,2025-02-02,6,1.89
HM000011,TIENDA003,2025-02-09,7,1.89
HM000011,TIENDA003,2025-02-16,8,1.89
HM000011,TIENDA004,2024-12-29,1,1.41
HM000011,TIENDA004,2025-01-05,2,1.32
HM000011,TIENDA004,2025-01-12,3,1.32
HM000011,TIENDA004,2025-01-19,4,1.32
HM000011,TIENDA004,2025-01-26,5,1.32
HM000011,TIENDA004,2025-02-02,6,1.32
HM000011,TIENDA004,2025-02-09,7,1.32
HM000011,TIENDA004,2025-02-16,8,1.32
HM000011,TIENDA005,2024-12-29,1,2.03
HM000011,TIENDA005,2025-01-05,2,1.87
HM000011,TIENDA005,2025-01-12,3,1.91
HM000011,TIENDA005,2025-01-19,4,1.9
HM000011,TIENDA005,2025-01-26,5,1.9
HM000011,TIENDA005,2025-02-02,6,1.9
HM000011,TIENDA005,2025-02-09,7,1.9
HM000011,TIENDA005,2025-02-16,8,1.9
HM000011,TIENDA006,2024-12-29,1,1.85
HM000011,TIENDA006,2025-01-05,2,1.82
HM000011,TIENDA006,2025-01-12,3,1.82
HM000011,TIENDA006,2025-01-19,4,1.82
HM000011,TIENDA006,2025-01-26,5,1.82
HM000011,TIENDA006,2025-02-02,6,1.82
HM000011,TIENDA006,2025-02-09,7,1.82
HM000011,TIENDA006,2025-02-16,8,1.82
HM000011,TIENDA007,2024-12-29,1,1.74
HM000011,TIENDA007,2025-01-05,2,1.82
HM000011,TIENDA007,2025-01-12,3,1.83
HM000011,TIENDA007,2025-01-19,4,1.83
HM000011,TIENDA007,2025-01-26,5,1.83
HM000011,TIENDA007,2025-02-02,6,1.83
HM000011,TIENDA007,2025-02-09,7,1.83
HM000011,TIENDA007,2025-02-16,8,1.83
HM000011,TIENDA008,2024-12-29,1,1.89
HM000011,TIENDA008,2025-01-05,2,1.8
HM000011,TIENDA008,2025-01-12,3,1.81
HM000011,TIENDA008,2025-01-19,4,1.81
HM000011,TIENDA008,2025-01-26,5,1.81
HM000011,TIENDA008,2025-02-02,6,1.81
HM000011,TIENDA008,2025-02-09,7,1.81
HM000011,TIENDA008,2025-02-16,8,1.81
HM000011,TIENDA009,2024-12-29,1,1.87
HM000011,TIENDA009,2025-01-05,2,1.89
HM000011,TIENDA009,2025-01-12,3,1.89
HM000011,TIENDA009,2025-01-19,4,1.89
HM000011,TIENDA009,2025-01-26,5,1.89
HM000011,TIENDA009,2025-02-02,6,1.89
HM000011,TIENDA009,2025-02-09,7,1.89
HM000011,TIENDA009,2025-02-16,8,1.89
HM000011,TIENDA010,2024-12-29,1,1.59
HM000011,TIENDA010,2025-01-05,2,1.65
HM000011,TIENDA010,2025-01-12,3,1.65
HM000011,TIENDA010,2025-01-19,4,1.65
HM000011,TIENDA010,2025-01-26,5,1.65
HM000011,TIENDA010,2025-02-02,6,1.65
HM000011,TIENDA010,2025-02-09,7,1.65
HM000011,TIENDA010,2025-02-16,8,1.65
HM000012,TIENDA001,2024-12-29,1,1.44
HM000012,TIENDA001,2025-01-05,2,1.5
HM000012,TIENDA001,2025-01-12,3,1.5
HM000012,TIENDA001,2025-01-19,4,1.5
HM000012,TIENDA001,2025-01-26,5,1.5
HM000012,TIENDA001,2025-02-02,6,1.5
HM000012,TIENDA001,2025-02-09,7,1.5
HM000012,TIENDA001,2025-02-16,8,1.5
HM000012,TIENDA002,2024-12-29,1,1.7
HM000012,TIENDA002,2025-01-05,2,1.51
HM000012,TIENDA002,2025-01-12,3,1.54
HM000012,TIENDA002,2025-01-19,4,1.54
HM000012,TIENDA002,2025-01-26,5,1.54
HM000012,TIENDA002,2025-02-02,6,1.54
HM000012,TIENDA002,2025-02-09,7,1.54
HM000012,TIENDA002,2025-02-16,8,1.54
HM000012,TIENDA003,2024-12-29,1,1.75
HM000012,TIENDA003,2025-01-05,2,1.74
HM000012,TIENDA003,2025-01-12,3,1.74
HM000012,TIENDA003,2025-01-19,4,1.74
HM000012,TIENDA003,2025-01-26,5,1.74
HM000012,TIENDA003,2025-02-02,6,1.74
HM000012,TIENDA003,2025-02-09,7,1.74
HM000012,TIENDA003,2025-02-16,8,1.74
HM000012,TIENDA004,2024-12-29,1,1.32
HM000012,TIENDA004,2025-01-05,2,1.26
HM000012,TIENDA004,2025-01-12,3,1.28
HM000012,TIENDA004,2025-01-19,4,1.27
HM000012,TIENDA004,2025-01-26,5,1.28
HM000012,TIENDA004,2025-02-02,6,1.27
HM000012,TIENDA004,2025-02-09,7,1.27
HM000012,TIENDA004,2025-02-16,8,1.27
HM000012,TIENDA005,2024-12-29,1,1.44
HM000012,TIENDA005,2025-01-05,2,1.34
HM000012,TIENDA005,2025-01-12,3,1.35
HM000012,TIENDA005,2025-01-19,4,1.35
HM000012,TIENDA005,2025-01-26,5,1.35
HM000012,TIENDA005,2025-02-02,6,1.35
HM000012,TIENDA005,2025-02-09,7,1.35
HM000012,TIENDA005,2025-02-16,8,1.35
HM000012,TIENDA006,2024-12-29,1,1.47
HM000012,TIENDA006,2025-01-05,2,1.54
HM000012,TIENDA006,2025-01-12,3,1.55
HM000012,TIENDA006,2025-01-19,4,1.55
HM000012,TIENDA006,2025-01-26,5,1.55
HM000012,TIENDA006,2025-02-02,6,1.55
HM000012,TIENDA006,2025-02-09,7,1.55
HM000012,TIENDA006,2025-02-16,8,1.55
HM000012,TIENDA007,2024-12-29,1,2.04
HM000012,TIENDA007,2025-01-05,2,1.68
HM000012,TIENDA007,2025-01-12,3,1.75
HM000012,TIENDA007,2025-01-19,4,1.73
HM000012,TIENDA007,2025-01-26,5,1.74
HM000012,TIENDA007,2025-02-02,6,1.74
HM000012,TIENDA007,2025-02-09,7,1.74
HM000012,TIENDA007,2025-02-16,8,1.74
HM000012,TIENDA008,2024-12-29,1,1.36
HM000012,TIENDA008,2025-01-05,2,2.01
HM000012,TIENDA008,2025-01-12,3,1.89
HM000012,TIENDA008,2025-01-19,4,1.91
HM000012,TIENDA008,2025-01-26,5,1.91
HM000012,TIENDA008,2025-02-02,6,1.91
HM000012,TIENDA008,2025-02-09,7,1.91
HM000012,TIENDA008,2025-02-16,8,1.91
HM000012,TIENDA009,2024-12-29,1,1.25
HM000012,TIENDA009,2025-01-05,2,1.47
HM000012,TIENDA009,2025-01-12,3,1.52
HM000012,TIENDA009,2025-01-19,4,1.54
HM000012,TIENDA009,2025-01-26,5,1.54
HM000012,TIENDA009,2025-02-02,6,1.54
HM000012,TIENDA009,2025-02-09,7,1.54
HM000012,TIENDA009,2025-02-16,8,1.54
HM000012,TIENDA010,2024-12-29,1,1.56
HM000012,TIENDA010,2025-01-05,2,1.5
HM000012,TIENDA010,2025-01-12,3,1.51
HM000012,TIENDA010,2025-01-19,4,1.5
HM000012,TIENDA010,2025-01-26,5,1.5
HM000012,TIENDA010,2025-02-02,6,1.5
HM000012,TIENDA010,2025-02-09,7,1.5
HM000012,TIENDA010,2025-02-16,8,1.5
HM000013,TIENDA001,2024-12-29,1,1.54
HM000013,TIENDA001,2025-01-05,2,1.83
HM000013,TIENDA001,2025-01-12,3,1.79
HM000013,TIENDA001,2025-01-19,4,1.8
HM000013,TIENDA001,2025-01-26,5,1.8
HM000013,TIENDA001,2025-02-02,6,1.8
HM000013,TIENDA001,2025-02-09,7,1.8
HM000013,TIENDA001,2025-02-16,8,1.8
HM000013,TIENDA002,2024-12-29,1,2.01
HM000013,TIENDA002,2025-01-05,2,1.93
HM000013,TIENDA002,2025-01-12,3,1.94
HM000013,TIENDA002,2025-01-19,4,1.94
HM000013,TIENDA002,2025-01-26,5,1.94
HM000013,TIENDA002,2025-02-02,6,1.94
HM000013,TIENDA002,2025-02-09,7,1.94
HM000013,TIENDA002,2025-02-16,8,1.94
HM000013,TIENDA003,2024-12-29,1,1.42
HM000013,TIENDA003,2025-01-05,2,1.49
HM000013,TIENDA003,2025-01-12,3,1.48
HM000013,TIENDA003,2025-01-19,4,1.48
HM000013,TIENDA003,2025-01-26,5,1.48
HM000013,TIENDA003,2025-02-02,6,1.48
HM000013,TIENDA003,2025-02-09,7,1.48
HM000013,TIENDA003,2025-02-16,8,1.48
HM000013,TIENDA004,2024-12-29,1,1.53
HM000013,TIENDA004,2025-01-05,2,1.64
HM000013,TIENDA004,2025-01-12,3,1.63
HM000013,TIENDA004,2025-01-19,4,1.63
HM000013,TIENDA004,2025-01-26,5,1.63
HM000013,TIENDA004,2025-02-02,6,1.63
HM000013,TIENDA004,2025-02-09,7,1.63
HM000013,TIENDA004,2025-02-16,8,1.63
HM000013,TIENDA005,2024-12-29,1,0.91
HM000013,TIENDA005,2025-01-05,2,1.92
HM000013,TIENDA005,2025-01-12,3,1.6
HM000013,TIENDA005,2025-01-19,4,1.7
HM000013,TIENDA005,2025-01-26,5,1.67
HM000013,TIENDA005,2025-02-02,6,1.68
HM000013,TIENDA005,2025-02-09,7,1.68
HM000013,TIENDA005,2025-02-16,8,1.68
HM000013,TIENDA006,2024-12-29,1,1.86
HM000013,TIENDA006,2025-01-05,2,1.86
HM000013,TIENDA006,2025-01-12,3,1.86
HM000013,TIENDA006,2025-01-19,4,1.86
HM000013,TIENDA006,2025-01-26,5,1.86
HM000013,TIENDA006,2025-02-02,6,1.86
HM000013,TIENDA006,2025-02-09,7,1.86
HM000013,TIENDA006,2025-02-16,8,1.86
HM000013,TIENDA007,2024-12-29,1,2.1
HM000013,TIENDA007,2025-01-05,2,1.95
HM000013,TIENDA007,2025-01-12,3,1.96
HM000013,TIENDA007,2025-01-19,4,1.96
HM000013,TIENDA007,2025-01-26,5,1.96
HM000013,TIENDA007,2025-02-02,6,1.96
HM000013,TIENDA007,2025-02-09,7,1.96
HM000013,TIENDA007,2025-02-16,8,1.96
HM000013,TIENDA008,2024-12-29,1,1.56
HM000013,TIENDA008,2025-01-05,2,1.58
HM000013,TIENDA008,2025-01-12,3,1.58
HM000013,TIENDA008,2025-01-19,4,1.58
HM000013,TIENDA008,2025-01-26,5,1.58
HM000013,TIENDA008,2025-02-02,6,1.58
HM000013,TIENDA008,2025-02-09,7,1.58
HM000013,TIENDA008,2025-02-16,8,1.58
HM000013,TIENDA009,2024-12-29,1,2.47
HM000013,TIENDA009,2025-01-05,2,2.19
HM000013,TIENDA009,2025-01-12,3,2.23
HM000013,TIENDA009,2025-01-19,4,2.22
HM000013,TIENDA009,2025-01-26,5,2.22
HM000013,TIENDA009,2025-02-02,6,2.22
HM000013,TIENDA009,2025-02-09,7,2.22
HM000013,TIENDA009,2025-02-16,8,2.22
HM000013,TIENDA010,2024-12-29,1,1.8
HM000013,TIENDA010,2025-01-05,2,1.79
HM000013,TIENDA010,2025-01-12,3,1.79
HM000013,TIENDA010,2025-01-19,4,1.79
HM000013,TIENDA010,2025-01-26,5,1.79
HM000013,TIENDA010,2025-02-02,6,1.79
HM000013,TIENDA010,2025-02-09,7,1.79
HM000013,TIENDA010,2025-02-16,8,1.79
HM000014,TIENDA001,2024-12-29,1,1.52
HM000014,TIENDA001,2025-01-05,2,1.61
HM000014,TIENDA001,2025-01-12,3,1.62
HM000014,TIENDA001,2025-01-19,4,1.62
HM000014,TIENDA001,2025-01-26,5,1.62
HM000014,TIENDA001,2025-02-02,6,1.62
HM000014,TIENDA001,2025-02-09,7,1.62
HM000014,TIENDA001,2025-02-16,8,1.62
HM000014,TIENDA002,2024-12-29,1,1.6
HM000014,TIENDA002,2025-01-05,2,1.65
HM000014,TIENDA002,2025-01-12,3,1.64
HM000014,TIENDA002,2025-01-19,4,1.64
HM000014,TIENDA002,2025-01-26,5,1.64
HM000014,TIENDA002,2025-02-02,6,1.64
HM000014,TIENDA002,2025-02-09,7,1.64
HM000014,TIENDA002,2025-02-16,8,1.64
HM000014,TIENDA003,2024-12-29,1,1.48
HM000014,TIENDA003,2025-01-05,2,1.4
HM000014,TIENDA003,2025-01-12,3,1.42
HM000014,TIENDA003,2025-01-19,4,1.41
HM000014,TIENDA003,2025-01-26,5,1.42
HM000014,TIENDA003,2025-02-02,6,1.42
HM000014,TIENDA003,2025-02-09,7,1.42
HM000014,TIENDA003,2025-02-16,8,1.42
HM000014,TIENDA004,2024-12-29,1,1.97
HM000014,TIENDA004,2025-01-05,2,2.06
HM000014,TIENDA004,2025-01-12,3,2.07
HM000014,TIENDA004,2025-01-19,4,2.07
HM000014,TIENDA004,2025-01-26,5,2.07
HM000014,TIENDA004,2025-02-02,6,2.07
HM000014,TIENDA004,2025-02-09,7,2.07
HM000014,TIENDA004,2025-02-16,8,2.07
HM000014,TIENDA005,2024-12-29,1,1.24
HM000014,TIENDA005,2025-01-05,2,1.8
HM000014,TIENDA005,2025-01-12,3,1.7
HM000014,TIENDA005,2025-01-19,4,1.72
HM000014,TIENDA005,2025-01-26,5,1.72
HM000014,TIENDA005,2025-02-02,6,1.72
HM000014,TIENDA005,2025-02-09,7,1.72
HM000014,TIENDA005,2025-02-16,8,1.72
HM000014,TIENDA006,2024-12-29,1,1.97
HM000014,TIENDA006,2025-01-05,2,1.98
HM000014,TIENDA006,2025-01-12,3,1.98
HM000014,TIENDA006,2025-01-19,4,1.98
HM000014,TIENDA006,2025-01-26,5,1.98
HM000014,TIENDA006,2025-02-02,6,1.98
HM000014,TIENDA006,2025-02-09,7,1.98
HM000014,TIENDA006,2025-02-16,8,1.98
HM000014,TIENDA007,2024-12-29,1,1.78
HM000014,TIENDA007,2025-01-05,2,1.69
HM000014,TIENDA007,2025-01-12,3,1.67
HM000014,TIENDA007,2025-01-19,4,1.66
HM000014,TIENDA007,2025-01-26,5,1.66
HM000014,TIENDA007,2025-02-02,6,1.66
HM000014,TIENDA007,2025-02-09,7,1.66
HM000014,TIENDA007,2025-02-16,8,1.66
HM000014,TIENDA008,2024-12-29,1,1.36
HM000014,TIENDA008,2025-01-05,2,1.55
HM000014,TIENDA008,2025-01-12,3,1.57
HM000014,TIENDA008,2025-01-19,4,1.58
HM000014,TIENDA008,2025-01-26,5,1.58
HM000014,TIENDA008,2025-02-02,6,1.58
HM000014,TIENDA008,2025-02-09,7,1.58
HM000014,TIENDA008,2025-02-16,8,1.58
HM000014,TIENDA009,2024-12-29,1,1.9
HM000014,TIENDA009,2025-01-05,2,1.96
HM000014,TIENDA009,2025-01-12,3,1.95
HM000014,TIENDA009,2025-01-19,4,1.95
HM000014,TIENDA009,2025-01-26,5,1.95
HM000014,TIENDA009,2025-02-02,6,1.95
HM000014,TIENDA009,2025-02-09,7,1.95
HM000014,TIENDA009,2025-02-16,8,1.95
HM000014,TIENDA010,2024-12-29,1,1.65
HM000014,TIENDA010,2025-01-05,2,1.74
HM000014,TIENDA010,2025-01-12,3,1.75
